Genome_Id	total_length	N_Fixation_Phylum	Cosmopolitan_Score_Subset_01	Max_Percent_reads	Average_percent_reads_Size_01	Average_percent_reads_Size_02	Average_percent_reads_Size_03	Average_percent_reads_Size_04	Average_percent_reads_subset_01	Portion_Size_01	Portion_Size_02	Portion_Size_03	Portion_Size_04	Portion_ALL_Arctic	Portion_ALL_Atlantic	Portion_ALL_Indian	Portion_ALL_MED	Portion_ALL_Pacific	Portion_ALL_RED	Portion_ALL_Southern	on RAST	Known_population	Of interest	N_Fixation	N_Fixation_Phylum	HBDs	Source	Domain anvio	Phylum gtdbtk	Class gtdbtk	Order gtdbtk	Family gtdbtk	Genus gtdbtk	Species gtdbtk	total_length	num_contigs	N50	GC_content	percent_completionanviov6	percent_redundancyanviov6	Cluster_Size_first_round	Completion_Minus_Red	Redundancy_removal_V1_V2	fastani_ani
TARA_PON_109_MAG_00025	2524497		32	0.161175452	0.000617252	5.39927E-05	0	2.30413E-07	0.000238265	91.92477584	8.040909667	0	0.03431449	0	0.188445732	37.22189143	0	62.58966284	0	0		Yes					MAG_large_size_fractions	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	UBA1487	GCA_002325245.1	2524497	21	192255	69.80	97.12	0.00	4	97.12	Cluster_144	99.25
TARA_PSE_MAG_00006	3399122		16	0.153140545	0.001664172	0.000118266	5.75231E-05	0	0.000650569	90.44603212	6.427644576	3.126323303	0	0	30.88929667	6.437814811	0	62.67288852	0	0							MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	UBA1494		3399122	20	258513	35.60	97.18	1.41	1	95.77	Cluster_222	
TARA_PSE_MAG_00007	3338622		17	0.521215516	0.005604113	7.43368E-05	0	2.32177E-05	0.002096497	98.28901822	1.303773679	0	0.407208101	0	0	0	0	68.6606325	0	31.3393675		Yes					MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	UBA1494	GCA_002415785.1	3338622	81	72973	36.04	97.18	1.41	2	95.77	Unique	99.96
TARA_PSE_MAG_00032	2853715		4	0.128781332	0.000530213	0	0	0	0.000196635	100	0	0	0	0	0	22.40793267	0	77.59206733	0	0		Yes					MAG_small_size_fraction	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	UBA1511	GCA_002323535.1	2853715	146	33829	35.93	91.55	1.41	1	90.14	Unique	99.73
TARA_ANE_MAG_00012	1104700		9	0.049688246	0.000403408	0	0	0	0.000149608	100	0	0	0	0	30.85242887	0	50.05479048	0	19.09278064	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	UBA7916	UBA1515	UBA1515	GCA_002323935.1	1104700	39	64284	40.01	91.55	2.82	1	88.73	Unique	99.72
TARA_PON_MAG_00015	4804116		5	0.114911712	0.000763231	0	0	0	0.000283053	100	0	0	0	0	0	0	25.00297422	74.99702578	0	0		Yes					MAG_small_size_fraction	Bacteria	Myxococcota	UBA4248	UBA7976	UBA1532	UBA1532	UBA1532 sp1	4804116	321	20304	52.74	94.37	1.41	1	92.96	Unique	99.88
TARA_PON_MAG_00017	857414		22	0.022206015	0.000582481	5.38511E-05	0	0	0.000225292	91.5372636	8.4627364	0	0	0	10.58673821	43.2875787	0	46.12568309	0	0							MAG_small_size_fraction	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	UBA8109	857414	37	34155	47.47	84.51	5.63	2	78.87	Unique	96.47
TARA_PON_MAG_00044	579175		5	0.009659286	0.000126177	0	0	0	4.67943E-05	100	0	0	0	0	15.77030791	0	0	84.22969209	0	0		Yes					MAG_small_size_fraction	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	GCA_002381485.1	579175	73	10040	49.69	73.24	1.41	1	71.83	Unique	99.66
TARA_ION_45_MAG_00028	7750167		9	0.620077063	0.001079636	0	0.003064353	0	0.00109444	26.05306832	0	73.94693168	0	0	4.854840612	83.17729822	0	11.96786116	0	0		Yes					MAG_large_size_fractions	Bacteria	Myxococcota	Polyangia	Polyangiales	SG8-38	UBA1660	GCA_002320815.1	7750167	175	68946	71.71	99.28	5.04	1	94.24	Unique	99.95
TARA_AON_82_MAG_00030	2897079		15	0.105101479	0.001843638	0.000263786	0.00031542	1.11804E-05	0.00080317	75.74443345	10.83745635	12.95877384	0.459336355	0	46.27880972	26.80154886	0	8.195555336	18.72408609	0		Yes					MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA1668	UBA1668 sp1	2897079	61	66120	57.91	95.68	0.72	1	94.96	Cluster_03	99.6
TARA_PSE_93_MAG_00038	2705958		6	0.391588946	0.002193944	0.000132976	0.000164237	4.51046E-05	0.000884138	86.5030612	5.242979091	6.475571004	1.778388709	0	3.807301786	1.971533262	1.740351143	92.48081381	0	0		Yes					MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA1668	GCA_002364555.1	2705958	171	24063	57.41	96.40	1.44	1	94.96	Cluster_169	99.62
TARA_PON_MAG_00013	10152466		18	6.670344176	0.033253577	0.000185398	0	0.000101819	0.012387841	99.14368094	0.5527524	0	0.303566657	0	32.73415559	0	0	67.26584441	0	0		Yes					MAG_small_size_fraction	Bacteria	Myxococcota	UBA1671	UBA1671	UBA1671	UBA1671	GCA_002453135.1	10152466	260	64027	51.24	97.18	4.23	3	92.96	Cluster_212	99.92
TARA_PON_MAG_00005	2736532		14	0.102428622	0.001149592	0.00015662	0	0	0.000453307	88.00958854	11.99041146	0	0	0	36.90756722	0	0	63.09243278	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA1672	GCA_002320665.1	2736532	20	251316	43.54	100.00	0.00	1	100.00	Unique	99.74
TARA_MED_95_MAG_00005	1906992		3	0.058782143	0.00050677	9.2244E-05	0	0	0.000203824	84.60069289	15.39930711	0	0	0	0	0	100	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA1850	GCA_002338525.1	1906992	9	202 046	42.94	100.00	0.00	1	100.00	Unique	99.97
TARA_MED_MAG_00047	1531601		7	0.073531613	0.000845306	8.05584E-06	0	0	0.000314878	99.05598824	0.944011762	0	0	0	0	0	100	0	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	UBA4575	UBA4575	UBA1858	GCA_002338385.1	1531601	121	17229	47.19	90.14	1.41	1	88.73	Unique	99.62
TARA_PSE_93_MAG_00194	1125058		2	0.051322337	0.000215198	0	0	0	7.98084E-05	100	0	0	0	0	20.76909918	0	0	79.23090082	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	UBA4575	UBA4575	UBA1858		1125058	92	19938	41.16	74.10	5.04	1	69.06	Unique	
TARA_MED_95_MAG_00177	1612982		11	0.165405558	0.002073626	0.000282437	0.00036424	0.000141417	0.000932747	72.46082089	9.869479088	12.72800753	4.941692488	0	0	0	100	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	UBA1859	UBA1859	GCA_002691095.1	1612982	130	16 283	52.95	90.14	1.41	1	88.73	Unique	99.17
TARA_MED_95_MAG_00263	1493529		5	0.085204934	0.000420264	0.000123265	0.000167396	8.11343E-05	0.000233696	53.05966326	15.56262733	21.13424046	10.24346894	0	0	0	100	0	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	UBA1859	UBA1859		1493529	29	58 709	51.17	80.28	0.00	1	80.28	Unique	
TARA_MED_MAG_00055	1381381		10	0.070206827	0.000820153	6.23624E-05	1.85881E-05	0	0.000319111	91.01652031	6.920669371	2.062810319	0	0	7.259625653	0	91.507177	1.233197346	0	0		Yes					MAG_small_size_fraction	Bacteria	Verrucomicrobiota	Kiritimatiellae	Kiritimatiellales	UBA1859	UBA1859	GCA_002338345.1	1381381	107	19287	46.76	84.51	0.00	1	84.51	Cluster_122	99.24
TARA_ION_45_MAG_00067	3534058		9	0.06175731	0.000358796	0.001356388	0	0	0.000366614	20.91882514	79.08117486	0	0	0	5.453554033	89.29429015	0	5.25215582	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA1926		3534058	370	12541	67.63	91.37	5.04	2	86.33	Unique	
TARA_MED_95_MAG_00034	3715650		0	0.22536807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA1926	GCA_002337215.1	3715650	64	80 688	66.33	98.59	0.00	1	98.59	Unique	96.45
TARA_PSE_MAG_00023	3996378		41	0.162847807	0.003874703	0.000701801	9.21747E-05	0.000147743	0.001612742	80.44775688	14.57099783	1.91375947	3.067485818	0	5.661449938	28.65347866	0	65.6850714	0	0		Yes					MAG_small_size_fraction	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA1926	GCA_002480345.1	3996378	258	21807	67.81	98.59	1.41	2	97.18	Cluster_145	99.78
TARA_IOS_MAG_00001	2081161		15	0.086977756	0.001566043	0	0	0	0.000580784	100	0	0	0	0	1.268030022	63.19990524	0	35.53206474	0	0		Yes					MAG_small_size_fraction	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA1977	UBA1977	GCA_002336265.1	2081161	47	70934	46.64	97.18	0.00	2	97.18	Cluster_69	99.78
TARA_AOS_82_MAG_00029	2383105		13	0.251887592	0.003105595	0.000289028	0.00016158	0.00010638	0.001262623	84.79246833	7.891382427	4.411649655	2.904499584	41.69223698	43.94811803	0	0	14.359645	0	0		Yes					MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	UBA1994	GCA_002712625.1	2383105	422	6358	36.10	94.96	5.76	1	89.21	Cluster_52	98.45
TARA_ARC_108_MAG_00072	2657905		18	0.482224121	0.005895628	0.001480021	0.000159262	7.885E-05	0.002495539	77.43384338	19.43876972	2.0917615	1.035625395	92.56939	5.552940813	0	0	1.877669186	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	UBA1994	UBA1994 sp1	2657905	307	11481	36.56	90.65	1.44	1	89.21	Unique	97.36
TARA_ION_MAG_00014	4469063	Gammaproteobacteria	22	0.273993103	0.005735988	0.000771269	0	0	0.002260055	88.14755241	11.85244759	0	0	0	2.819413729	80.7310033	0	16.44958297	0	0	Done in 2018		HBD-03	Yes	Gammaproteobacteria	HBD-03	MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	UBA2009	GCA_002433655.1	4469063	110	57949	52.39	100.00	1.41	1	98.59	Cluster_62	97.96
TARA_PON_MAG_00023	4291755	Gammaproteobacteria	31	0.771019749	0.009600492	0.000310066	0	0	0.003613836	96.87135866	3.128641344	0	0	0	11.23178482	26.54219417	0	62.22602101	0	0	Done in 2018	Yes	HBD-04	Yes	Gammaproteobacteria	HBD-04	MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	UBA2009	GCA_002433655.1	4291755	138	48897	52.40	97.18	0.00	2	97.18	Cluster_155	99.88
TARA_PSE_93_MAG_00027	4203397	Gammaproteobacteria	18	0.570634016	0.007022077	0.001274557	0	0.000197951	0.002869295	82.66533203	15.00434679	0	2.330321175	0	0	0.48294131	0	99.51705869	0	0		Yes	HBD-05	Yes	Gammaproteobacteria	HBD-05	MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	UBA2009	GCA_002314145.1	4203397	44	143455	53.20	99.28	2.88	3	96.40	Unique	99.99
TARA_PON_109_MAG_00132	974316		5	0.000741714	3.0225E-06	0	0	0	1.12093E-06	100	0	0	0	0	9.528673664	0	0	90.47132634	0	0		Yes					MAG_large_size_fractions	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA2112	GCA_002331045.1	974316	3	373894	46.89	80.58	0.00	1	80.58	Unique	99.76
TARA_ION_MAG_00027	2170694		4	1.446522147	0.005478352	0	0	0	0.002031707	100	0	0	0	0	0	12.22981506	0.431500427	87.33868452	0	0		Yes					MAG_small_size_fraction	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	S15-B10	UBA2125	UBA2125 sp1	2170694	209	16172	46.63	88.73	7.04	1	81.69	Unique	99.38
TARA_ION_45_MAG_00037	1687536		4	0.146303956	8.31428E-05	0.001251605	3.87448E-05	0	0.000255118	6.053386234	91.12571571	2.820898059	0	0	0	97.1543017	0	2.845698298	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	UBA1280	UBA2136	UBA2136	GCA_002328405.1	1687536	167	13924	44.71	94.96	2.88	1	92.09	Unique	96.71
TARA_MED_95_MAG_00206	1582830		6	0.090181418	0.000815599	0.000463211	0	1.01814E-05	0.000384578	63.27418099	35.9359443	0	0.78987471	0	8.265548351	0	72.79674267	18.93770898	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	UBA1280	UBA2136	UBA2136	UBA2136 sp1	1582830	222	9 003	38.69	88.73	2.82	1	85.91	Unique	99.42
TARA_PSW_86_MAG_00154	1622884		7	0.090653884	0.00054131	0.000365111	0	0	0.000263617	59.71950395	40.28049605	0	0	0	0	58.02528839	0	41.97471161	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	UBA1280	UBA2136	UBA2136	GCA_002328405.1	1622884	83	29412	44.41	82.73	1.44	1	81.29	Unique	98.62
TARA_AON_82_MAG_00254	963243		55	0.10235188	0.007988839	4.88994E-05	0.000102711	0	0.002994431	98.13756355	0.600696522	1.261739926	0	2.465439673	31.73949995	15.08659084	7.045229611	11.53066314	32.13257678	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	UBA2154		963243	31	38116	28.95	72.66	2.88	1	69.78	Unique	
TARA_PON_MAG_00024	1817447		2	0.092580385	0.000336839	0	0	0	0.00012492	100	0	0	0	0	0	4.270374952	0	95.72962505	0	0		Yes					MAG_small_size_fraction	Bacteria	Acidobacteriota	Luteitaleia	Luteitaleales	UBA823	UBA2161	GCA_002730525.1	1817447	31	72262	67.41	85.92	4.23	1	81.69	Unique	99.99
TARA_MED_95_MAG_00032	2624468		25	0.267476297	0.005943793	0	0	0	0.00220432	100	0	0	0	2.853319257	4.383670915	0	90.33466823	2.428341597	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	UBA2165	UBA2165	GCA_002168115.1	2624468	29	110 999	37.75	98.59	0.00	1	98.59	Cluster_88	99.63
TARA_IOS_50_MAG_00085	1236235		60	1.051021515	0.03696864	5.53955E-05	0.000362929	3.22149E-05	0.013809387	98.79596552	0.14804038	0.969902247	0.086091854	0	33.43110792	39.20837645	1.101944446	3.63362816	22.62494302	0							MAG_large_size_fractions	Archaea	Thermoplasmatota	MGII	MGII	MGIIB	UBA252	GCA_002497025.1	1236235	204	6759	45.55	80.25	3.09	1	77.16	Unique	97.44
TARA_IOS_MAG_00030	1231962		9	0.283780416	0.001762636	0	0	0	0.000653693	100	0	0	0	0	0.66522347	77.44759847	0	21.88717806	0	0		Yes					MAG_small_size_fraction	Archaea	Thermoplasmatota	MGII	MGII	MGIIB	UBA252	GCA_002498725.1	1231962	43	45457	40.77	88.16	0.00	1	88.16	Unique	99.63
TARA_PSW_86_MAG_00180	1309498		52	1.141483936	0.04187554	0.000984071	0.000995835	0	0.015924991	95.4853831	2.243895886	2.270721018	0	0	16.9493623	17.21715057	0.223093376	8.165935491	57.44445825	0		Yes					MAG_large_size_fractions	Archaea	Thermoplasmatota	MGII	MGII	MGIIB	UBA252	GCA_002507305.1	1309498	88	21507	45.92	82.10	3.70	1	78.40	Unique	98.98
TARA_MED_95_MAG_00040	1539224		4	0.053299653	3.62687E-06	0	8.28721E-06	0.000433535	0.000103136	0.814204871	0	1.860415441	97.32537969	0	0	0	44.31580969	0.957208851	54.72698146	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	UBA2521		1539224	73	30 432	32.20	97.18	0.00	1	97.18	Unique	
TARA_PON_MAG_00008	1922892		1	0.096104	0.000343229	0	0	0	0.00012729	100	0	0	0	0	0	0	0	100	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	UBA2521	GCA_002341165.1	1922892	70	41988	39.57	94.37	0.00	1	94.37	Unique	99.93
TARA_ANE_MAG_00055	1540581		15	0.102001531	0.000598269	0	0	0	0.000221875	100	0	0	0	0	51.93000137	0	15.40490292	32.66509571	0	0							MAG_small_size_fraction	Archaea	Thermoplasmatota	MGII	MGII	MGIIA	UBA253		1540581	263	6759	48.07	86.84	1.32	1	85.53	Unique	97.94
TARA_ASE_MAG_00018	1430533		22	0.239017782	0.002382293	0	0	0	0.0008835	100	0	0	0	0	83.07116073	3.809086081	10.61747284	2.502280355	0	0							MAG_small_size_fraction	Archaea	Thermoplasmatota	MGII	MGII	MGIIA	UBA253	GCA_002499205.1	1430533	243	6857	54.61	76.32	2.63	1	73.68	Unique	97.42
TARA_MED_95_MAG_00230	1923128		7	0.067164514	0.001075967	1.367E-05	0	0	0.000401388	98.74545692	1.254543085	0	0	0	0	0	99.07141104	0.928588964	0	0							MAG_large_size_fractions	Archaea	Thermoplasmatota	MGII	MGII	MGIIA	UBA253		1923128	183	14 983	51.08	90.79	6.58	1	84.21	Unique	
TARA_MED_MAG_00060	1624172		27	0.249527869	0.004212241	0	0	0	0.001562156	100	0	0	0	0	40.15905004	0	53.93594552	5.905004443	0	0		Yes					MAG_small_size_fraction	Archaea	Thermoplasmatota	MGII	MGII	MGIIA	UBA253	GCA_002704515.1	1624172	266	7031	54.15	92.11	6.58	1	85.53	Cluster_125	99.07
TARA_PON_109_MAG_00208	1410856		27	0.279168513	0.007133898	0.000424283	0	0.000104309	0.002742779	93.10155721	5.537147417	0	1.361295377	0	1.178367872	9.300949572	0	89.52068256	0	0							MAG_large_size_fractions	Archaea	Thermoplasmatota	MGII	MGII	MGIIA	UBA253		1410856	315	4770	55.96	70.99	3.70	1	67.28	Unique	
TARA_PSW_MAG_00056	1859782		26	0.240160644	0.003944951	6.34577E-05	0	0	0.001473955	98.41688513	1.583114866	0	0	0	0.709879675	19.26308425	0	4.169775927	75.85726014	0		Yes					MAG_small_size_fraction	Archaea	Thermoplasmatota	MGII	MGII	MGIIA	UBA253		1859782	157	16994	56.04	90.79	2.63	1	88.16	Unique	99.67
TARA_ANE_MAG_00015	1459822		11	0.103460496	0.001077012	0	0	0	0.000399422	100	0	0	0	0	83.92634621	0	15.54702747	0.526626321	0	0		Yes					MAG_small_size_fraction	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA2588	UBA2588	GCA_002339805.1	1459822	118	19080	39.86	88.73	5.63	1	83.10	Unique	99.61
TARA_RED_MAG_00010	1469377		6	0.140808775	0.001063638	0	0	0	0.000394462	100	0	0	0	0	0.218764166	1.606750623	0	0	98.17448521	0							MAG_small_size_fraction	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA2588	UBA2588		1469377	47	72588	40.58	91.55	1.41	1	90.14	Unique	
TARA_ANE_MAG_00005	2402163		29	0.11758349	0.003894497	0	1.91915E-05	0	0.001448663	99.50963122	0	0.490368782	0	0	50.4587605	34.97730954	5.172596298	9.39133366	0	0		Yes					MAG_small_size_fraction	Bacteria	Gemmatimonadota	Gemmatimonadetes	SG8-23	UBA6960	UBA2589	GCA_002339385.1	2402163	115	38648	54.97	94.37	2.82	2	91.55	Unique	99.6
TARA_ION_MAG_00042	1865483		23	0.130877615	0.002213762	0	0	0	0.000820998	100	0	0	0	0	9.76934392	15.96711306	0	2.906286657	71.35725636	0		Yes					MAG_small_size_fraction	Bacteria	Gemmatimonadota	Gemmatimonadetes	SG8-23	UBA6960	UBA2589		1865483	348	5608	54.41	78.87	1.41	1	77.46	Unique	98.76
TARA_RED_MAG_00040	2112073		21	0.21573465	0.002568771	0	0	0	0.000952657	100	0	0	0	0	6.184173441	10.95047175	0	2.16961039	80.69574442	0		Yes					MAG_small_size_fraction	Bacteria	Gemmatimonadota	Gemmatimonadetes	SG8-23	UBA6960	UBA2589	UBA2589 sp2	2112073	248	11173	54.69	90.14	2.82	1	87.32	Unique	99.45
TARA_SOC_MAG_00001	2320476		14	0.095253618	0.000965608	0	0	0	0.000358106	100	0	0	0	0	0	22.32747215	0	1.789629622	4.439053742	71.44384448		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA2638	GCA_002359735.1	2320476	23	140807	47.54	100.00	0.00	3	100.00	Unique	99.15
TARA_AON_82_MAG_00182	1944151		15	0.025686218	0.000160359	0.000595241	0.000406384	0.000157103	0.000290211	12.1568484	45.12520932	30.80792877	11.91001351	0	50.39233547	5.227522602	0	44.38014193	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	UBA2674		1944151	354	6063	34.61	80.58	2.16	1	78.42	Unique	
TARA_ION_MAG_00016	2566670		6	0.092641256	0.00054334	4.62761E-05	0	0	0.000209472	92.15147397	7.848526029	0	0	0	0	97.86492961	0	2.135070391	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA2705	GCA_002690045.1	2566670	80	69866	44.09	92.96	2.82	1	90.14	Unique	99.95
TARA_MED_95_MAG_00107	2368122		8	0.140367132	0.000392389	0.001104483	1.55119E-05	1.34012E-05	0.0003423	25.71719254	72.3878429	1.016652911	0.878311654	0	1.187783143	0	98.81221686	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	UBA2705	GCA_002354205.1	2368122	50	69 749	45.40	95.77	2.82	1	92.95	Cluster_104	99.76
TARA_ANE_MAG_00056	1524396		13	0.049183332	0.000427328	0	0	0	0.000158479	100	0	0	0	0	81.24965205	0	6.994492193	11.75585575	0	0		Yes					MAG_small_size_fraction	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA2962	UBA2962	GCA_002699485.1	1524396	105	20748	39.68	80.28	1.41	1	78.87	Unique	99.89
TARA_RED_MAG_00033	1522479		3	0.162036713	0.001024377	2.01545E-05	0	0	0.000383372	98.07047838	1.929521623	0	0	0	0	1.27265229	0	0	98.72734771	0		Yes					MAG_small_size_fraction	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA2962	UBA2962		1522479	34	71319	38.84	88.73	2.82	1	85.92	Unique	99.88
TARA_RED_MAG_00064	1443958		3	0.150743794	0.000804703	0	0	0	0.000298433	100	0	0	0	0	0.147665377	0	0	0	99.85233462	0		Yes					MAG_small_size_fraction	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	UBA2963	UBA2963 sp2	1443958	180	10820	42.15	84.51	4.23	1	80.28	Unique	99.53
TARA_RED_MAG_00045	2493810		23	0.251012315	0.002052387	0	0	0	0.00076115	100	0	0	0	0	5.278336129	2.614359418	0	2.613410233	89.49389422	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	UBA2964	UBA2964		2493810	335	8932	42.69	90.14	1.41	1	88.73	Unique	99.16
TARA_RED_MAG_00003	2006846		3	0.056656027	0.000348	0	0	0	0.00012906	100	0	0	0	0	0	1.34090169	0	0	98.65909831	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	UBA2965		2006846	24	129267	43.37	100.00	0.00	1	100.00	Unique	
TARA_RED_MAG_00063	2808044		3	0.213530935	0.001161754	0	0	0	0.000430849	100	0	0	0	0	0.121389727	0	0	0	99.87861027	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	UBA2965	GCA_002348385.1	2808044	382	9096	61.20	87.32	5.63	1	81.69	Unique	99.65
TARA_RED_MAG_00026	3586771		2	0.235525577	0.001430854	0	0	0	0.000530648	100	0	0	0	0	0	0	0	0	100	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	UBA2966	UBA2966	GCA_002348365.1	3586771	325	14968	58.60	95.77	4.23	1	91.55	Unique	99.51
TARA_RED_MAG_00057	5339993		12	0.197633872	0.001967702	0	0	0	0.000729744	100	0	0	0	0	8.451348543	2.882206152	0.389797253	0.135495572	88.14115248	0		Yes					MAG_small_size_fraction	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	AAA164-E04	UBA2970	GCA_002348345.1	5339993	629	10779	57.62	83.10	4.23	1	78.87	Unique	99.24
TARA_RED_MAG_00030	4023354		3	0.08968773	0.000644569	0	0	0	0.000239046	100	0	0	0	0	0	2.176059508	0	0	97.82394049	0							MAG_small_size_fraction	Bacteria	Acidobacteriota	Luteitaleia	Luteitaleales	UBA8438	UBA2994		4023354	151	43321	66.84	91.55	5.63	1	85.92	Unique	
TARA_RED_MAG_00081	4159930		2	0.089104564	0.000349933	0	0	0	0.000129777	100	0	0	0	0	0	0	0	0	100	0							MAG_small_size_fraction	Bacteria	Acidobacteriota	Luteitaleia	Luteitaleales	UBA8438	UBA2994		4159930	653	7387	67.96	78.87	4.23	1	74.65	Unique	
TARA_MED_95_MAG_00258	3342484		4	0.035323537	0.000490974	0	0	0	0.000182083	100	0	0	0	0	5.358939516	0	94.64106048	0	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA2995	UBA2995		3342484	638	5 673	48.70	80.28	0.00	1	80.28	Unique	
TARA_ARC_108_MAG_00023	1807374		13	0.231622658	0.001839934	0.000627954	0	0	0.000790484	74.55499863	25.44500137	0	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SG8-40	UBA3031		1807374	60	40450	45.60	96.40	0.72	1	95.68	Unique	
TARA_ARC_108_MAG_00140	1575315		13	0.090930228	0.001284282	0.000123701	0	0	0.00049759	91.21430427	8.785695729	0	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SG8-40	UBA3031		1575315	235	7476	44.45	77.70	0.00	1	77.70	Unique	
